C,Si,Mn,Cr,Sn,Cu,Ni,Mo,thickness ,ferrite,perlite ,carbides ,martensite ,ausferrite ,austenite ,copper,CLASS,ferryt,perlit,węgliki,martenzyt,ausferryt,austenit,Wolna miedź,SUMA,ferryt.1,perlit.1,węgliki.1,martenzyt.1,ausferryt.1,austenit.1,Wolna miedź.1,kontrolka,Unnamed: 33,ferryt.2,perlit.2,węgliki.2,martenzyt.2,ausferryt.2,austenit.2,Wolna miedź.2,Unnamed: 41
4.24,2.71,0.171,0.11,0.006,4.94,1.67,1.34,9,2.9,0.0,0.0,4,8,1,0,M,21.866942,0.004045,6.678757,3.621548,0.68506,0.000289,0.0,116.2379,3,0,0,0,75,5,0,100,,2.2e-05,94.95399,57.12141,10.621488,0.0,0.000289,0.0,94.52133
3.08,2.45,0.02,0.11,0.004,0.4,21.04,0.0,3,0.0,20.6,3.7,96,100,0,0,M,10.584601,0.004045,11.370072,0.00044,0.0,5.762425,0.0,120.56927,39,0,3,0,0,0,0,100,,2.2e-05,13.967405,8.962788,0.00044,16.69791,1.487627,0.0,129.83276
3.52,2.28,0.331,0.04,0.0,0.38,0.0,0.34,7,3.9,0.0,55.8,0,0,4,0,AN,2.17116,0.004045,0.00138,0.00044,0.0,0.000289,3.657749,83.32186,6,0,19,99,16,0,0,100,,2.2e-05,94.95399,8.16961,3.137888,100.0,0.081479,0.11191,80.02297
3.89,2.27,0.749,0.08,0.0,0.0,2.43,0.84,8,0.0,11.6,6.5,0,67,7,0,AN,2.2e-05,16.376533,3.985861,6.942899,82.3545,98.07675,0.0,108.45355,0,77,10,0,0,0,0,100,,1.044222,5.661907,5.967191,3.226974,20.89888,98.07675,0.0,88.40349
3.2,2.47,0.28,0.15,0.0,0.1,16.94,0.23,3,20.0,1.4,0.0,0,100,0,0,AN,36.43849,0.004045,0.00138,0.00044,100.0,98.07675,0.0,150.97724,5,57,10,2,3,6,0,100,,2.443544,0.004045,0.00138,5.036435,100.0,18.952932,0.140477,87.84278
3.04,2.29,0.148,0.1,0.0,0.0,0.0,0.75,10,0.0,27.2,7.0,96,17,7,0,M,2.2e-05,13.258476,0.545634,0.00044,100.0,5.825927,0.146143,80.02297,6,9,11,5,63,0,0,100,,2.2e-05,26.176608,0.00138,3.75099,11.93549,0.000289,0.0,135.23439
3.23,2.48,0.136,0.73,0.0,0.44,0.0,0.0,24,7.3,0.0,50.7,0,14,1,0,M,2.644636,94.95399,12.341539,76.960306,15.65664,5.023524,0.183574,84.92916,2,0,8,7,7,0,0,100,,2.2e-05,13.438571,0.00138,0.485805,12.18046,98.07675,0.0,80.02297
3.31,2.55,0.184,0.09,0.005,3.18,5.57,0.0,13,14.1,14.9,60.0,0,96,3,0,AF,14.986334,1.455588,7.876074,58.842288,0.0,0.10981,0.113557,80.8916,0,3,4,99,80,98,0,100,,2.238855,13.338266,7.002292,0.00044,10.69683,0.000289,0.042902,101.55297
3.68,2.35,0.387,0.0,0.0,0.0,0.0,0.6,6,19.5,99.0,0.0,2,18,4,0,M,53.843576,10.090832,21.71307,0.669533,0.0,98.07675,0.016274,80.02297,6,50,0,4,5,5,0,100,,2.2e-05,86.945554,10.060655,0.00044,100.0,0.000289,0.0,106.85391
2.91,2.29,1.39,0.07,0.001,0.24,0.0,0.75,3,4.8,11.8,23.1,96,11,0,0,AN,6.49936,0.004045,0.00138,3.040107,100.0,2.841653,0.022681,82.05692,6,0,0,0,6,0,0,100,,3.398544,14.469431,13.076148,6.788731,100.0,0.000289,0.0,95.71571
2.92,2.37,0.13,2.81,0.003,0.32,21.04,0.0,19,0.0,24.9,3.3,0,100,4,0,AF,0.406928,13.132485,0.00138,2.474082,0.0,2.628062,0.0,80.02297,0,2,0,0,0,48,0,100,,3.925837,94.95399,8.296293,1.134165,0.0,53.11486,0.0,111.33986
3.45,2.2,0.211,0.14,0.003,0.0,1.59,0.0,8,24.0,63.3,27.8,0,18,1,0,AN,2.2e-05,15.152553,8.033369,95.98867,0.0,5.595556,0.0,135.21805,5,0,11,2,0,1,0,100,,2.2e-05,9.363264,5.0055,0.00044,89.76843,0.000289,0.01877,114.60224
3.28,2.58,0.366,0.03,0.0,0.19,0.58,0.03,10,0.0,0.8,3.4,4,94,0,0,AN,2.483542,94.95399,3.02522,41.024272,4.15217,0.000289,0.214656,81.5765,61,0,0,0,81,0,0,100,,2.781767,51.072094,12.905405,7.099267,100.0,0.000289,0.0,130.69523
3.13,2.6,0.02,2.81,0.0,0.0,0.11,1.68,3,13.6,26.1,60.0,96,0,5,0,AN,21.909996,0.004045,0.00138,4.604106,100.0,61.37536,0.0,80.02297,13,0,40,99,7,4,0,100,,2.2e-05,94.95399,12.697369,3.061285,91.63455,98.07675,0.0,103.39117
3.22,2.44,0.278,0.0,0.0,0.03,0.0,0.0,4,0.0,4.5,7.0,0,49,7,0,M,3.135474,6.876719,0.00138,0.00044,100.0,0.000289,0.0,80.02297,4,17,6,0,0,0,0,100,,2.2e-05,16.806318,3.808774,0.00044,22.12721,0.000289,0.0,123.80432
3.59,2.28,0.218,0.0,0.007,0.24,1.52,0.31,3,2.6,0.0,8.1,5,71,5,0,AF,6.054996,20.672212,0.00138,6.541743,22.61908,0.000289,0.0,85.57665,64,0,0,3,0,4,0,100,,4.927411,3.259064,35.828189,44.866748,12.71352,12.254959,0.0,122.98649
3.33,2.27,0.172,0.0,0.002,0.88,15.96,0.96,10,0.0,0.0,0.0,0,3,51,0,M,5.878616,0.004045,3.571901,4.68986,0.0,2.414254,0.0,117.39703,2,72,1,3,74,2,0,100,,2.2e-05,23.117797,11.186267,0.00044,95.04458,5.131752,0.155321,105.13262
3.99,2.47,0.147,0.05,0.005,0.0,18.53,0.0,5,4.2,17.0,0.0,0,100,6,0,AN,5.402859,22.85387,6.189169,85.424903,97.64957,5.570714,0.017691,119.15242,7,1,0,0,5,0,0,100,,2.2e-05,25.140504,0.00138,0.00044,0.0,0.000289,0.0,118.43819
3.3,2.27,0.126,0.01,0.0,3.33,0.4,0.0,3,6.2,71.5,0.0,6,100,0,0,FP,18.472557,0.004045,5.41878,95.98867,91.13721,0.000289,0.147424,83.552,4,0,0,7,97,3,0,100,,2.2e-05,94.95399,4.565489,0.00044,82.22356,0.000289,0.0,121.81202
3.18,2.54,0.331,0.14,0.004,2.67,0.0,0.17,7,5.1,6.4,0.0,0,3,0,0,M,62.46501,0.004045,0.00138,0.00044,17.52216,0.000289,0.0,82.82523,6,10,0,6,22,0,0,100,,2.2e-05,73.377202,5.711415,4.866065,7.50987,98.07675,0.0,121.69046
3.87,2.26,0.199,0.11,0.002,2.26,0.07,0.78,8,6.1,14.5,5.5,0,100,2,0,M,6.326981,6.38619,22.029471,0.00044,10.91326,36.663418,0.0,153.7299,7,0,0,0,0,1,0,100,,2.2e-05,20.082398,0.00138,0.00044,100.0,89.889774,0.022093,101.14451
3.6,2.37,0.204,0.17,0.006,0.15,1.49,2.31,24,1.3,17.8,23.6,4,86,39,0,M,2.2e-05,22.509037,0.00138,6.198228,100.0,0.000289,0.0,85.06789,1,10,0,2,87,98,0,100,,0.868407,79.815586,13.05773,6.114961,1.12133,0.000289,0.17677,123.48675
2.97,2.29,0.154,1.21,0.007,0.0,0.0,0.0,3,1.8,1.6,2.8,0,100,0,0,M,2.2e-05,14.923276,57.12141,6.772105,2.71819,0.000289,0.0,80.02297,0,21,0,0,0,98,0,100,,2.2e-05,94.95399,7.56333,95.98867,0.0,0.000289,0.0,121.36773
2.73,2.31,0.413,0.0,0.003,0.43,6.26,0.3,24,0.0,12.4,60.0,4,100,3,0,M,2.2e-05,0.004045,3.501152,0.00044,100.0,3.164503,0.0,104.53699,64,91,7,3,0,1,0,100,,5.726348,94.95399,14.79983,0.00044,0.0,0.000289,0.071123,112.43382
3.21,2.54,0.02,0.51,0.006,0.07,1.31,1.08,3,2.5,0.0,9.2,96,1,2,0,AN,6.49595,0.004045,0.583835,0.00044,100.0,0.000289,0.0,107.7775,4,98,53,0,10,0,0,100,,46.306404,94.95399,3.918824,0.932043,0.0,0.000289,0.0,100.4485
3.63,2.73,0.05,2.81,0.003,0.39,0.0,0.31,3,5.8,13.0,60.0,0,84,2,0,FP,0.442894,4.151785,0.00138,0.00044,15.58884,0.000289,0.0,108.06854,64,63,4,0,20,0,0,100,,2.2e-05,83.346337,0.00138,5.424827,23.77949,0.000289,0.048051,131.259
3.33,2.31,0.15,0.08,0.007,0.0,18.11,0.0,6,0.0,3.4,0.0,17,100,1,0,M,40.198388,81.629474,23.462899,2.924459,12.48643,0.000289,0.044945,80.02297,1,3,7,0,2,6,0,100,,2.2e-05,15.025939,10.673772,0.00044,0.0,0.000289,0.0,89.96424
3.11,2.53,0.174,0.14,0.0,0.0,0.86,0.0,3,4.7,65.4,3.6,85,0,0,0,AN,2.2e-05,0.004045,0.00138,0.00044,100.0,98.07675,0.0,80.13351,5,0,10,0,18,1,0,100,,2.2e-05,0.004045,9.079708,5.243264,74.31871,1.836987,0.0,80.02297
3.47,2.23,0.199,0.09,0.121,0.32,0.0,0.0,10,1.4,0.0,3.5,96,100,3,0,AN,1.208058,0.004045,5.269151,0.00044,18.36214,0.000289,1.066436,101.18403,4,0,2,0,0,6,0,100,,6.211021,94.95399,5.863747,0.00044,100.0,4.035711,0.0,94.58293
3.11,2.23,0.241,0.11,0.003,0.0,1.63,1.48,3,1.3,5.5,30.6,96,73,1,0,M,5.450098,0.004045,3.541919,0.00044,100.0,4.063454,0.0,80.02297,2,0,0,6,78,6,0,100,,2.2e-05,13.680484,13.340772,21.896503,0.0,0.000289,0.0,153.7299
3.15,2.56,0.206,0.0,0.002,0.21,0.77,0.16,8,70.0,0.0,23.0,0,21,5,0,M,3.243494,0.004045,0.00138,2.700015,100.0,10.127425,0.144977,80.02297,33,0,0,2,3,98,0,100,,2.2e-05,70.561454,19.445869,0.00044,96.66139,1.37936,0.078331,127.95755
4.0,2.61,0.248,0.0,0.004,0.0,0.0,1.07,3,6.8,0.5,4.6,2,9,2,0,M,3.166992,1.123757,57.12141,84.359231,0.0,82.534494,0.0,88.97403,8,9,0,2,0,0,0,100,,3.320566,94.95399,12.917063,50.791234,14.78254,4.603191,0.0,81.04195
4.03,2.58,0.162,0.14,0.0,0.06,0.12,0.0,10,30.4,0.0,31.8,5,0,1,5,M,62.46501,13.410407,0.00138,72.716832,13.78645,0.000289,0.030852,134.02968,6,0,2,0,0,0,0,100,,1.332361,9.575112,5.312426,0.00044,0.0,0.000289,0.173112,82.65929
3.61,2.63,0.149,0.06,0.003,0.0,1.46,0.0,11,20.3,0.0,0.7,3,4,1,0,AN,21.643429,4.035205,0.722675,0.725463,100.0,4.413292,0.059079,89.80534,0,38,3,0,76,0,0,100,,2.2e-05,18.282847,3.329853,0.00044,18.42793,0.000289,0.017946,135.33258
3.42,2.43,0.02,0.13,0.007,0.0,0.31,0.97,14,67.5,0.0,26.0,0,15,100,0,M,2.86877,6.231035,0.00138,0.18752,0.0,0.000289,0.0,110.46547,6,14,2,0,0,0,0,100,,2.2e-05,94.95399,0.00138,0.00044,98.2526,15.304262,0.0,112.54828
2.98,2.26,0.417,0.69,0.002,3.83,0.09,2.44,3,23.7,22.5,8.3,0,65,100,0,AF,28.93694,0.004045,6.250215,0.00044,100.0,5.758383,0.0,111.29631,3,8,6,99,0,0,0,100,,39.556823,12.501666,12.695957,53.787399,23.13864,64.951889,0.0,112.38955
2.73,2.32,0.164,0.12,0.0,3.42,0.0,1.37,7,46.6,14.5,3.5,19,100,0,0,FP,4.83082,0.004045,4.026884,95.98867,22.14502,0.000289,0.0,80.02297,37,14,7,0,0,4,0,100,,2.2e-05,21.616752,5.305895,1.388475,96.21037,98.07675,0.016728,98.60596
3.74,2.25,0.329,0.0,0.002,0.1,1.61,0.0,6,0.5,0.0,26.0,96,100,0,0,M,61.227527,23.326117,7.290882,0.999612,88.88294,0.000289,0.15313,80.02297,2,0,0,99,8,0,0,100,,4.559373,94.95399,2.816549,4.012201,0.0,98.07675,0.125104,101.2521
3.54,2.22,0.414,0.16,0.006,0.26,0.97,1.32,7,3.5,0.0,0.0,4,97,1,0,M,2.2e-05,0.004045,2.869257,9.216369,0.0,0.000289,0.139922,121.3881,5,98,4,0,0,0,0,100,,4.780643,93.434526,0.00138,0.00044,100.0,0.000289,0.191793,107.38974
3.93,2.24,0.171,0.17,0.004,0.4,1.59,0.0,8,0.0,0.0,12.6,70,8,4,0,M,35.141023,0.004045,0.00138,0.00044,17.90895,98.07675,0.0,116.7426,4,0,41,0,18,5,0,100,,0.174415,53.281552,15.967167,47.68437,20.55131,3.760361,0.015773,93.83704
4.03,2.44,0.154,0.08,0.0,0.34,0.68,0.0,10,23.4,18.5,2.2,52,100,3,0,M,5.063956,30.992793,10.813255,29.285765,100.0,2.271094,0.0,111.54089,0,25,3,3,0,0,0,100,,0.182149,94.95399,16.007086,0.00044,1.82825,98.07675,0.0,118.18868
3.03,2.47,0.15,0.16,0.0,0.48,4.89,0.0,9,17.2,0.0,50.3,7,8,6,0,FP,5.938979,44.916092,30.601285,52.985777,100.0,0.000289,0.196712,112.87728,6,0,11,0,97,0,0,100,,2.2e-05,23.320191,1.587143,0.00044,14.11585,0.000289,0.003963,109.99656
2.95,2.23,0.32,0.13,0.002,0.38,0.0,0.0,18,4.9,99.0,2.9,4,100,0,0,FP,2.2e-05,0.004045,3.156323,0.00044,7.60681,0.000289,0.0,80.1082,0,20,10,0,0,6,0,100,,3.053012,24.999438,4.012655,1.272267,6.84653,0.000289,0.0,98.84237
3.3,2.08,0.136,0.11,0.0,0.0,0.0,0.24,11,6.6,90.7,13.9,0,12,1,0,M,31.725433,39.504577,0.058881,95.98867,0.0,0.816729,0.0,80.02297,20,18,0,73,0,2,0,100,,6.791174,21.497195,4.176386,79.23621,7.87342,5.370246,0.0,101.21622
3.23,2.73,0.143,0.04,0.005,0.33,17.23,0.0,3,0.9,0.0,2.8,0,18,5,0,AN,62.46501,23.213777,56.177836,0.876503,20.09656,34.273021,0.0,80.02297,18,71,2,0,15,3,0,100,,2.2e-05,93.172654,16.439724,6.402521,100.0,0.023605,0.0,107.32512
3.2,2.35,0.311,0.16,0.003,0.68,0.87,0.0,3,0.0,11.8,0.1,0,16,0,0,AN,31.39528,6.314909,6.230021,4.610742,17.15479,1.07927,0.103805,80.02297,20,0,0,5,0,3,0,100,,2.2e-05,94.95399,13.382955,7.728367,17.92021,0.000289,0.074024,117.37226
2.91,2.29,0.417,0.06,0.007,0.47,0.46,2.02,10,0.0,0.0,7.6,4,14,0,0,AN,25.357137,24.455625,6.840174,0.00044,24.82423,0.000289,0.027785,97.94844,61,0,24,0,0,5,0,100,,0.749451,17.26985,4.068441,2.5038,16.36052,22.784643,0.019837,131.36964
3.66,2.33,0.289,0.16,0.0,0.16,0.0,0.0,10,21.5,6.3,26.5,0,6,3,0,AN,6.140006,0.004045,0.00138,4.501485,5.60614,0.000289,0.0,92.70043,64,72,53,7,0,4,0,100,,2.2e-05,24.543716,1.777378,1.184236,0.0,0.000289,0.0,113.38772
2.73,2.23,0.098,0.0,0.005,0.0,21.04,2.44,3,0.0,15.5,2.4,7,100,0,0,AF,2.2e-05,0.004045,7.647857,0.985854,1.34425,98.07675,0.123103,80.02297,11,14,9,2,19,4,0,100,,2.2e-05,8.027374,35.139265,1.423668,100.0,0.000289,0.0,135.8102
2.87,2.37,0.389,0.0,0.0,2.88,0.17,1.96,10,53.9,0.0,0.0,0,100,4,0,AP,2.2e-05,0.004045,6.508298,0.00044,100.0,3.085015,0.0,82.14205,7,9,0,2,94,3,0,100,,2.2e-05,94.95399,0.00138,17.471247,20.73803,37.166576,0.000426,97.80774
2.92,2.2,0.174,0.13,0.006,0.0,0.0,1.0,5,0.0,14.8,3.0,0,47,7,0,M,2.2e-05,0.004045,57.12141,0.00044,0.0,0.483715,0.104203,91.1992,4,5,0,99,0,2,4,100,,2.2e-05,26.041657,1.344093,6.166012,0.0,0.000289,0.0,84.32895
2.89,2.08,0.322,0.17,0.0,0.0,2.74,2.44,7,4.0,21.5,6.7,0,57,1,0,AN,5.427291,0.004045,33.238279,20.094053,5.99486,4.708259,0.197011,80.02297,6,23,4,7,7,0,0,100,,0.819418,25.349404,30.032049,6.833059,100.0,3.377688,0.102841,128.71786
3.55,2.32,0.279,0.0,0.001,1.53,0.0,0.0,15,51.6,0.0,58.2,0,53,5,0,AN,34.548103,12.71016,0.00138,95.98867,100.0,0.000289,0.006847,80.02297,14,0,7,4,72,0,0,100,,0.876286,24.707359,0.00138,4.175849,0.0,0.000289,0.0,85.97477
3.7,2.32,0.058,0.11,0.0,0.51,21.04,0.0,8,3.2,15.1,52.1,0,0,32,0,M,1.121836,21.371303,0.00138,0.00044,18.42483,94.949874,0.0,92.13715,6,0,1,0,13,2,0,100,,2.2e-05,1.775338,6.142959,6.127542,2.12367,0.000289,0.0,94.18799
4.24,2.48,0.02,0.13,0.001,0.03,7.57,0.0,22,0.0,99.0,57.1,0,4,5,0,M,20.593504,49.190003,14.146935,0.00044,0.0,0.000289,0.0,111.8685,0,21,2,3,8,6,0,100,,2.190202,94.95399,0.00138,1.162189,0.0,0.000289,0.0,80.02297
3.67,2.3,0.02,0.58,0.005,4.17,17.18,0.0,3,0.4,91.1,9.1,6,12,6,0,M,4.096099,0.004045,3.145902,0.448504,100.0,5.579035,0.0,97.20111,3,22,0,6,97,1,0,100,,2.2e-05,18.111364,10.138968,3.897409,100.0,0.000289,0.0,122.03306
4.24,2.48,0.154,0.14,0.005,0.0,0.0,0.0,3,30.3,57.9,33.0,22,0,6,0,M,62.46501,0.004045,0.00138,0.00044,7.73285,0.000289,0.0,114.30351,64,32,10,0,0,0,0,100,,1.875454,9.2408,0.00138,40.568791,13.60797,0.552388,0.024016,101.6204
4.24,2.44,0.394,1.31,0.0,0.39,0.0,0.0,10,0.0,0.0,0.0,5,0,0,0,M,9.31588,0.004045,1.023232,1.601959,0.0,0.145148,0.0,83.19376,64,88,0,0,59,0,0,100,,5.887205,94.95399,14.319175,9.785343,17.84616,0.000289,0.184019,90.79518
2.9,2.42,0.302,0.0,0.006,0.01,0.0,1.16,6,0.0,99.0,7.8,0,51,4,0,AN,5.455087,0.004045,0.00138,10.486213,8.49314,5.108626,0.06335,80.02297,3,22,10,4,0,75,0,100,,2.2e-05,94.95399,0.00138,5.328684,0.0,0.000289,0.0,120.27659
3.38,2.42,0.02,0.99,0.004,0.0,6.64,0.0,3,56.7,0.0,6.9,7,19,5,0,AN,3.981367,0.004045,0.00138,0.298243,16.82564,0.000289,0.0,85.89635,0,0,10,0,15,6,0,100,,2.2e-05,82.412453,10.244857,5.862271,0.0,4.647045,0.0,80.02297
2.83,2.33,0.13,0.02,0.0,0.0,5.79,0.0,16,1.8,27.2,1.9,0,9,6,0,M,2.2e-05,0.004045,57.12141,3.271885,100.0,5.956345,0.0,109.54477,0,0,0,0,0,0,0,100,,2.2e-05,17.140436,10.759789,0.00044,11.85456,98.07675,0.0,127.52503
3.4,2.55,0.152,0.0,0.121,0.0,11.95,2.44,18,7.1,0.0,20.5,0,100,0,0,FP,16.833292,0.004045,0.00138,7.15033,13.44866,0.000289,0.0,80.02297,64,74,0,1,0,3,0,100,,2.2e-05,94.95399,7.662718,1.716789,0.0,0.000289,0.123877,107.96113
2.91,2.45,0.299,0.0,0.005,2.13,1.54,0.0,7,4.9,99.0,16.8,7,19,6,0,FP,3.656154,0.004045,40.875293,95.98867,100.0,4.811719,0.0,101.30592,64,0,2,0,81,0,0,100,,1.658699,0.004045,13.504646,6.697936,0.89776,0.000289,0.0,124.50735
2.73,2.26,0.269,0.0,0.0,3.91,1.32,0.0,9,6.1,90.1,30.9,0,100,4,0,M,2.2e-05,0.004045,3.847184,0.00044,0.0,3.794179,0.124276,115.44479,7,85,9,2,0,0,0,100,,2.2e-05,23.69366,0.394295,2.502622,80.61725,0.000289,0.0,132.44624
3.5,2.32,0.145,0.08,0.0,0.0,0.0,0.89,3,70.0,0.0,23.5,96,100,0,0,M,2.5662,3.5622,7.38014,4.636898,5.68194,4.619604,0.0,80.02297,6,13,44,0,0,4,0,100,,3.557231,22.823699,6.392431,0.00044,18.66932,0.000289,0.0,102.12444
2.73,2.5,0.222,0.0,0.005,0.28,1.16,0.3,3,0.0,13.7,0.0,95,100,0,0,M,2.2e-05,0.004045,27.955125,95.98867,0.0,4.569558,0.0,88.73037,0,98,0,5,20,5,0,100,,2.2e-05,19.413032,11.741654,95.98867,0.0,0.000289,0.0,82.69712
2.79,2.4,0.458,0.0,0.005,0.0,0.0,0.21,6,0.8,99.0,23.3,1,13,11,0,AN,20.00782,0.004045,9.577832,0.794947,100.0,0.000289,0.0,111.94001,6,15,0,4,0,0,0,100,,2.2e-05,18.346331,9.386799,2.229733,0.0,98.07675,0.132838,82.45872
3.17,2.53,0.158,2.81,0.0,0.0,0.0,0.0,6,56.4,20.2,46.0,0,19,0,0,M,2.2e-05,0.004045,0.00138,0.843592,74.81045,0.000289,0.0,80.02297,53,8,0,0,12,5,0,100,,2.2e-05,21.545241,0.00138,0.00044,16.70239,0.260936,3.067711,114.48601
3.17,2.58,0.172,0.0,0.003,0.2,6.98,2.32,4,0.0,2.7,5.7,0,11,66,0,M,2.2e-05,82.89181,0.00138,0.00044,23.90135,98.07675,0.0,80.02297,0,0,7,97,0,3,0,100,,2.2e-05,38.981709,32.744612,95.98867,94.39723,2.607313,0.0,111.22233
3.54,2.71,0.153,0.12,0.004,0.19,0.0,1.61,23,0.4,6.8,3.2,0,94,4,0,AF,2.2e-05,0.004045,0.00138,6.318773,22.45768,0.000289,0.0,90.1309,1,0,5,0,0,2,0,100,,1.922112,41.438504,8.454651,3.409827,0.0,0.000289,0.00445,80.68512
4.24,2.64,0.02,0.14,0.0,0.01,21.04,0.0,16,19.9,21.7,0.0,0,18,3,0,M,2.2e-05,1.924428,0.00138,0.00044,0.0,0.000289,0.0,80.02297,0,98,0,99,3,1,0,100,,4.88644,24.750867,8.540999,95.98867,7.2466,0.571773,0.0,87.20782
2.99,2.23,0.372,0.07,0.007,0.65,0.0,1.5,5,5.4,23.0,0.0,0,3,0,0,M,1.813598,16.578539,30.206768,0.00044,20.06286,2.773668,0.0,82.71895,1,98,0,0,0,0,0,100,,0.83754,94.649817,46.049521,6.738452,100.0,0.000289,0.045297,127.4117
3.49,2.53,0.319,0.17,0.004,0.0,2.1,0.0,12,0.0,27.9,9.4,0,52,5,0,M,0.891096,0.004045,0.00138,95.98867,100.0,0.000289,0.0,80.02297,3,37,0,99,97,0,0,100,,2.2e-05,72.020241,11.767375,6.567471,6.76121,3.481284,0.0,105.50101
4.07,2.37,0.315,0.0,0.0,0.4,1.5,0.0,9,51.6,24.0,6.9,0,14,6,0,FP,2.486281,1.15233,11.487848,0.00044,77.30191,0.000289,0.0,80.02297,0,0,1,0,0,0,0,100,,2.2e-05,59.6681,8.912114,1.557635,77.07937,98.07675,0.0,153.21884
2.97,2.4,0.171,0.0,0.006,0.0,0.0,0.0,9,0.0,14.1,9.1,96,78,7,0,AN,5.174662,0.004045,0.116663,0.00044,100.0,3.14513,0.0,125.72131,64,0,5,5,4,1,0,100,,2.2e-05,94.95399,4.808431,0.00044,100.0,0.000289,0.0,80.02297
2.73,2.32,0.248,0.13,0.002,0.42,0.0,0.0,3,10.8,18.0,7.1,0,99,73,0,M,3.615592,0.004045,0.739209,0.00044,1.06648,4.017728,0.0,135.8794,2,10,7,0,0,0,0,100,,62.46501,48.741039,0.00138,0.00044,22.40168,98.07675,0.0,80.02297
2.73,2.25,0.132,0.0,0.0,0.0,0.0,0.0,11,7.5,7.7,8.2,0,100,5,0,AN,17.811687,0.004045,2.68872,1.150497,100.0,5.95631,0.0,107.36773,36,75,6,1,0,6,0,100,,3.02306,33.178637,0.00138,0.00044,88.04139,5.503759,0.0,92.85056
3.23,2.21,0.02,0.0,0.0,2.57,5.42,0.0,10,0.0,1.9,8.5,5,78,5,0,AF,18.340168,0.004045,0.00138,0.00044,100.0,98.07675,0.082925,153.7299,52,47,11,0,3,3,0,100,,2.2e-05,94.95399,57.12141,0.00044,100.0,0.000289,0.0,116.48336
3.1,2.73,0.154,0.0,0.007,0.42,21.04,0.08,13,0.1,0.0,5.3,3,12,0,0,M,4.609207,11.693099,4.396943,95.98867,100.0,1.081417,0.0,133.49346,36,6,6,0,97,5,0,100,,2.2e-05,94.95399,10.035484,0.00044,0.0,0.000289,0.0,128.51573
3.32,2.44,0.202,0.0,0.003,0.0,1.06,0.0,3,45.5,19.6,3.6,7,12,0,0,M,2.000957,0.004045,0.00138,4.134954,0.0,0.000289,0.0,80.02297,6,21,1,0,4,6,0,100,,3.449373,42.161638,57.12141,0.00044,12.20238,1.632035,0.0,128.84198
3.75,2.33,0.02,0.06,0.0,4.94,4.14,1.34,18,30.0,0.0,8.7,0,100,6,0,AN,2.2e-05,0.004045,0.00138,0.00044,13.43715,2.188753,0.08711,153.7299,7,67,0,0,97,0,0,100,,48.574272,94.95399,0.00138,1.847129,0.14078,0.000289,0.184165,87.65068
4.06,2.26,0.461,0.0,0.004,0.0,0.47,2.33,3,53.0,0.0,4.3,96,0,100,0,M,2.2e-05,1.177536,0.323911,0.00044,80.29671,0.000289,0.0,80.06756,6,95,52,42,93,2,0,100,,33.769124,24.868299,7.653206,1.566921,0.0,2.328407,1.060653,129.37486
4.2,2.3,0.327,0.0,0.0,0.07,21.04,0.0,9,0.0,0.0,22.7,80,100,6,0,AN,3.606206,0.004045,7.062268,0.00044,73.89157,0.000289,0.0,117.99577,6,0,8,4,0,6,0,100,,2.2e-05,94.95399,6.298552,0.00044,21.15777,2.488328,0.0,121.6015
3.38,2.26,0.181,0.12,0.006,0.0,0.0,2.44,24,0.0,20.8,4.5,19,15,0,0,M,2.2e-05,0.004045,11.083442,5.472304,100.0,74.359296,0.0,85.17221,4,21,0,2,0,0,0,100,,2.2e-05,94.95399,11.451746,86.133777,0.30336,4.093365,0.0,115.50083
3.92,2.35,0.278,0.11,0.003,0.0,0.0,2.44,5,4.7,14.1,0.0,0,2,0,0,AN,2.393518,0.004045,0.00138,1.847761,0.0,51.929554,0.0,80.02297,1,5,0,6,0,4,0,100,,2.2e-05,22.208186,4.961401,0.239669,12.36504,98.07675,0.111896,103.58222
4.24,2.2,0.684,0.0,0.0,0.0,0.98,0.0,15,70.0,3.9,1.2,0,0,6,0,FP,5.627707,0.004045,0.00138,91.597492,74.13664,4.080688,0.0,81.6994,7,0,0,99,1,0,0,100,,2.2e-05,26.045605,57.12141,1.484978,79.66884,0.000289,0.182843,114.02109
4.24,2.61,0.294,0.03,0.0,0.0,0.45,0.09,24,62.3,0.0,3.6,4,80,2,0,AN,1.133108,0.004045,1.26338,0.00044,0.0,0.000289,0.0,96.15645,27,0,6,48,12,4,0,100,,3.539388,0.004045,6.020781,0.00044,5.67767,4.379774,0.0,84.18034
2.78,2.26,0.075,1.39,0.0,0.1,1.02,0.0,10,29.3,0.0,2.3,0,6,5,0,FP,4.157125,0.004045,0.00138,0.00044,24.12371,1.564603,0.0,80.02297,6,0,6,4,79,0,0,100,,4.52938,0.004045,11.411338,0.00044,100.0,0.000289,0.143569,114.52237
3.3,2.29,0.331,0.07,0.004,0.26,1.12,0.02,9,34.5,0.0,41.3,0,10,24,0,AN,5.210339,0.004045,0.579188,0.047168,16.69796,2.718679,0.0,80.02297,0,17,0,0,0,0,0,100,,2.2e-05,0.004045,13.084122,2.148768,100.0,62.509067,0.076828,107.66453
